id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
523221,TAVERNETTA - Apartment in quiet residential area,2377476,Clara E Carlo,,Gavinana Galluzzo,43.73593,11.24707,Entire home/apt,,5,0,,,12,0,0,
524337,Orto Florence  Studio,1179281,Francesco,,Centro Storico,43.76896,11.24294,Entire home/apt,85,2,199,2020-03-10,1.39,2,324,0,
524676,"Studio Flat Ponte Vecchio, WiFi-AC",2579641,Guglielmo,,Centro Storico,43.7678,11.25149,Entire home/apt,143,2,388,2024-06-12,2.66,3,334,36,
526143,"Florence downtown, double bed",2586470,Claudio,,Centro Storico,43.77441,11.24667,Entire home/apt,92,15,81,2024-06-19,0.56,1,248,16,
527603,Open-space Central Florence DOME,2583814,Elena,,Centro Storico,43.77079,11.25723,Entire home/apt,118,1,87,2024-06-08,0.60,1,313,21,CIR: 048017LTN11644
531903,LOFT S. DAMIANO - Large Studio in residential area,2377476,Clara E Carlo,,Gavinana Galluzzo,43.75237,11.23798,Entire home/apt,95,15,0,,,12,294,0,
540731,Spectacular private terrace Duomo - private house,2658126,Marco,,Centro Storico,43.77318,11.25748,Entire home/apt,266,2,591,2024-06-06,4.14,1,149,50,
546005,Apartment 1 min. from Ponte Vecchio,2684434,Yoko And Lorenzo,,Centro Storico,43.76655,11.2531,Entire home/apt,100,5,113,2024-06-03,0.78,1,104,2,
547531,B&B Lorenzo de' Medici * superior double room*,2690055,Carmine,,Centro Storico,43.77604,11.25313,Private room,354,1,259,2020-02-02,1.78,6,194,0,
550130,Apt Niccolo' a Ponte Vecchio-Heart of Florence,2703692,Riccardo,,Centro Storico,43.76944,11.25912,Entire home/apt,90,1,45,2024-01-01,0.31,5,322,3,
552838,bandinelli flat - florence city close to center,2712079,Claudio,,Isolotto Legnaia,43.77412,11.22964,Entire home/apt,65,150,57,2023-10-01,0.40,1,307,2,048017LTN0427
556164,Marignolle relais & charme Florence,2735154,Lorenzo,,Gavinana Galluzzo,43.74434,11.21535,Hotel room,351,1,1,2017-10-01,0.01,5,342,0,
559019,Living in the heart of Florence,16825677,Rodolfo,,Centro Storico,43.76601,11.24161,Entire home/apt,,3,38,2023-09-30,0.27,1,0,6,
559330,Apt Riccardo 100m from PonteVecchio-Uffizi gallery,2703692,Riccardo,,Centro Storico,43.76921,11.25922,Entire home/apt,150,1,125,2023-06-02,0.87,5,324,0,
567086,Apt David 100m from Ponte Vecchio-Uffizi Gallery,2703692,Riccardo,,Centro Storico,43.76887,11.25772,Entire home/apt,105,1,125,2024-06-14,0.87,5,297,6,
567087,Apt Iris 100m from Ponte Vecchio-Uffizi Gallery,2703692,Riccardo,,Centro Storico,43.76934,11.25833,Entire home/apt,96,1,59,2024-06-12,0.44,5,280,8,
574603,Silent Oltrarno,2827261,Maurizio,,Centro Storico,43.76781,11.24412,Entire home/apt,143,3,600,2024-06-15,4.13,1,106,60,
577350,Duomo Great Room Private Bathroom,2839378,Claudio,,Centro Storico,43.77523,11.25625,Private room,,2,595,2024-06-08,4.15,1,0,50,
579838,⭐️Happy Florence Santa Croce 1⭐️,2852226,Paola,,Centro Storico,43.7704,11.26296,Entire home/apt,104,2,390,2024-05-27,2.69,8,55,7,
584756,A place to stay,2793193,Pierantonio,,Centro Storico,43.76356,11.24366,Entire home/apt,170,4,141,2024-06-14,0.98,1,355,5,
585780,"Small Studio in S. Spirito, Oltrarno",2888174,Lucrezia,,Centro Storico,43.76659,11.24675,Entire home/apt,90,4,221,2024-05-31,1.52,1,89,14,
587379,Campo di Marte cozy studio your cool life,2896639,Cristy,,Campo di Marte,43.77758,11.28696,Entire home/apt,108,7,196,2024-05-31,1.47,1,164,2,
588021,Art Flat Florence,2900771,Stefano,,Centro Storico,43.77168,11.25272,Private room,154,1,701,2024-06-14,4.89,1,343,57,…..
591218,ISOLOTTO'S HOUSE,2917596,Daniele,,Isolotto Legnaia,43.77607,11.21127,Entire home/apt,48,2,46,2024-01-08,0.32,1,24,15,
610985,Centro Firenze Bellissimo Appartamento del 500,3029201,Cristina,,Centro Storico,43.77911,11.26376,Entire home/apt,140,3,226,2024-06-05,1.58,1,309,25,
611294,Novella House,3031300,Novella House,,Centro Storico,43.77278,11.24895,Entire home/apt,362,1,307,2024-05-15,2.13,15,19,54,
614736,Santa Croce cosy apt with a view,3048564,Kora,,Centro Storico,43.76905,11.25968,Entire home/apt,124,1,123,2024-05-26,0.85,1,168,19,
614820,2)INDEPENDENT APARTMENT NEAR S.M.NOVELLA STATION,2403819,Francesco,,Centro Storico,43.77924,11.2399,Entire home/apt,80,2,355,2024-06-19,4.66,3,271,80,
620555,Bellosguardo/San Francesco di Paola,3074234,Sonia Filippo,,Centro Storico,43.76713,11.23977,Entire home/apt,140,2,327,2024-06-19,2.29,1,221,43,048017LTN2055
626595,Historic flat on the Florence roofs,2768656,Maria Laura,,Centro Storico,43.77614,11.25359,Entire home/apt,130,3,234,2024-06-03,1.62,1,338,31,
650750,Private Designer Room in the Center of Florence,96905,Elisabetta,,Centro Storico,43.77941,11.25728,Private room,96,3,463,2024-05-27,3.37,3,293,22,cir. 048017LTN1005
659622,Attic flat in the center - Florence,2521692,Lorenza,,Centro Storico,43.77926,11.25767,Entire home/apt,97,2,104,2024-05-22,0.74,1,232,10,
661521,CondottaSuite14♥Piazza Signoria♥,1631849,Alessandro,,Centro Storico,43.770243184337794,11.25558623176342,Entire home/apt,259,3,458,2024-06-14,3.20,4,229,36,048017LTN4232
664772,The House of Galileo Galilei,3358452,Modestino,,Centro Storico,43.7684,11.24625,Entire home/apt,93,2,637,2024-06-21,4.45,14,288,74,
667020,The gateway to Florence and Tuscany,3374012,Giovanni E Claudia,,Rifredi,43.79349,11.23959,Entire home/apt,80,3,99,2023-08-10,0.69,1,203,4,
667172,Monolocale in centro città x 5 pax,1372461,Daniele,,Centro Storico,43.77959,11.24432,Entire home/apt,610,2,6,2018-03-12,0.04,4,365,0,
667250,Gemini studios  3 pax,1372461,Daniele,,Centro Storico,43.77961,11.24435,Entire home/apt,399,2,28,2022-10-07,0.24,4,365,0,
672264,Il Duca di Firenze Apartment,3409230,Daniela,,Centro Storico,43.77398,11.26274,Entire home/apt,85,2,54,2019-06-11,0.40,1,0,0,
673933,Acacia Firenze - Peonia,488317,Deanna,,Centro Storico,43.76918,11.26233,Entire home/apt,137,3,71,2024-05-29,0.50,38,118,25,048017LTN3200
674971,"Tuscan Villa, shared Pool Parking 3km@Uffizi",3428494,Ginevra,,Gavinana Galluzzo,43.75589,11.27877,Entire home/apt,1200,3,46,2024-06-21,0.33,4,0,2,048017CAV0516
676837,Monolocale Centralissimo A/C Duomo Piazza Signoria,1269265,Lorenzo,,Centro Storico,43.77109,11.25798,Entire home/apt,219,2,19,2024-04-14,0.14,4,61,7,048017LTN1135
677061,"lovely lovely room in Florence,",1811165,Antonella,,Campo di Marte,43.77983,11.27823,Private room,70,7,7,2024-04-07,0.06,2,228,3,
677883,Country apart. in beautiful Villa,140404897,Viola,,Campo di Marte,43.79263,11.29147,Entire home/apt,88,4,154,2023-11-07,1.08,1,111,12,
679308,Nice studio apartment nearby the historical center,2170562,Carla,,Centro Storico,43.78349,11.2414,Entire home/apt,100,2,1,2024-06-17,1,1,355,1,
691794,A charming house in Oltrarno,3536905,Alessandra E Francesco,,Centro Storico,43.76562,11.24831,Entire home/apt,80,3,298,2020-01-09,2.10,1,0,0,
702138,Elegant apartment in Florence,3458239,Rafael,,Campo di Marte,43.77502,11.28661,Entire home/apt,100,5,144,2023-04-11,1.04,1,340,0,
706131,Charming and Cozy House in Florence,2235238,Serena,,Isolotto Legnaia,43.77048,11.21016,Entire home/apt,111,2,446,2024-06-15,3.12,1,268,56,
711673,B&B Lorenzo de' Medici * triple superior room*,2690055,Carmine,,Centro Storico,43.77604,11.25313,Private room,404,1,258,2018-11-30,1.82,6,203,0,
719739,Artistic house at san niccolò,3714327,Dafi,,Centro Storico,43.76356,11.26014,Entire home/apt,85,14,40,2018-01-03,0.29,1,134,0,
719790,"Romantico monolocale, posto auto 2",3617789,Lucia,,Campo di Marte,43.79593,11.27576,Entire home/apt,90,5,144,2024-06-03,1.01,2,271,16,
720068,Loggia Panoramica,3716301,Silvia,,Centro Storico,43.77088,11.26102,Entire home/apt,213,1,219,2024-06-07,1.60,1,180,29,
720090,"romantic studio, garden, parking 1",3617789,Lucia,,Campo di Marte,43.79036,11.27279,Entire home/apt,90,5,132,2024-06-02,0.95,2,270,19,
735370,Beautiful apartment Bellavista,3836298,Francesca,,Centro Storico,43.77669,11.26189,Entire home/apt,366,2,321,2024-06-04,2.33,2,45,34,
742048,DIMORA DIONISIO,2682761,Francesco,,Centro Storico,43.77422,11.25057,Private room,91,1,382,2024-06-12,2.70,1,12,111,
744515,Artist Loft In The Heart of Florence,3901850,Giovambattista,,Centro Storico,43.76776,11.24238,Entire home/apt,130,2,322,2020-01-17,2.28,1,25,0,
748041,Cozy Vintage Penthouse at Uffizi Museum,3772121,Luca,,Centro Storico,43.76961,11.25655,Entire home/apt,124,4,90,2024-06-02,2.58,3,115,36,
749149,Magnolia - Large and comfortable studio flat,3936538,Marco E Patrizia,,Centro Storico,43.77826,11.23936,Entire home/apt,75,2,185,2024-05-12,1.31,1,177,17,048017LTN6868
751241,Special room under Fiesole ........,3950491,Roberto,,Campo di Marte,43.78793,11.27063,Private room,41,1,426,2024-06-20,3.01,3,252,55,
753719,San  Marco Patio - Cathedral view,3964723,Tiberio,,Centro Storico,43.77763,11.25865,Entire home/apt,168,2,42,2024-04-25,0.35,2,237,12,
754931,B&B Lorenzo de' Medici * suite deluxe *,2690055,Carmine,,Centro Storico,43.77551,11.25177,Private room,421,1,177,2022-07-13,1.28,6,171,0,
755095,Charming  suite apartment in the heart of Florence,1414775,Fernando,,Centro Storico,43.77329,11.26305,Entire home/apt,160,4,144,2024-06-16,1.08,2,224,14,048017LTN1842
766781,"NICE house, CLOSE central (5min BUS, 20m on foot)",4043070,Simone,,Gavinana Galluzzo,43.76133,11.28401,Entire home/apt,110,1,156,2024-04-28,1.17,1,303,11,
769115,"AFFORDABLE, BREATHTAKING DUOMO",4085987,Lisa & Ciro,,Centro Storico,43.7731,11.25701,Entire home/apt,140,2,564,2024-06-15,4.02,1,103,52,
771929,GHIBELLINO - Elegant loft with frescoed ceilings,2377476,Clara E Carlo,,Centro Storico,43.77037,11.26103,Entire home/apt,290,5,58,2023-10-12,0.44,12,364,4,
783317,La Gabbia del Grillo <Anny> (A-10),351818,La Gabbia Del Grillo,,Centro Storico,43.77317,11.25898,Entire home/apt,197,1,308,2024-03-15,2.31,10,239,9,
784776,Picturesque Double room in Florence,4137863,Lisa,,Centro Storico,43.78017,11.24449,Private room,85,3,287,2023-10-05,2.11,1,207,1,
786911,cozy quiet room in Florence Center,4148302,Najat,,Centro Storico,43.77779,11.25159,Private room,126,1,35,2024-05-10,0.26,8,79,1,
789586,Charming Apartment close to centre,4160656,Francesco E Laura,,Campo di Marte,43.77611,11.27172,Entire home/apt,135,1,72,2024-06-01,0.61,1,120,17,
792117,Venere Room with kitchenette and private bathroom,4148302,Najat,,Centro Storico,43.77945,11.25338,Private room,133,1,92,2023-05-17,0.67,8,17,0,
792963,Camera vista Santa Maria Novella,4148302,Najat,,Centro Storico,43.77749,11.25253,Private room,161,1,39,2024-05-09,0.32,8,81,1,
792968,Casa Giselle,179803601,Ilaria,,Centro Storico,43.7739,11.24752,Entire home/apt,120,2,31,2024-05-25,0.28,2,108,16,
792969,family room in historical center,4148302,Najat,,Centro Storico,43.77953,11.25352,Private room,176,1,32,2023-10-01,0.24,8,5,1,
798291,The delightful yellow Penthouse,4200221,Emilia,,Centro Storico,43.77838,11.25357,Entire home/apt,150,2,277,2024-06-07,1.98,1,291,21,
800948,Suite panoramic terrace Florence,4216313,Lorenzo,,Centro Storico,43.76615,11.25612,Entire home/apt,220,3,354,2024-06-08,2.59,1,235,43,048017LTN2136
810417,BOSI'S ART HOUSE - 5 mins to center,4261505,Silvia,,Isolotto Legnaia,43.77599,11.22245,Entire home/apt,88,3,123,2023-11-30,0.90,1,236,16,048017LTI8269
812001,Top Luxury Apartment with terrace in Ponte Vecchio,4269515,Luca,,Centro Storico,43.76811,11.24994,Entire home/apt,359,3,228,2024-06-17,1.94,8,188,26,
822952,Pitti apartment in the city center,4321088,Sara,,Centro Storico,43.75934,11.25398,Entire home/apt,36,15,149,2017-10-17,1.14,1,25,0,
847504,"Lauretta, in the heart of Florence!",2037263,Francesca,,Centro Storico,43.77423,11.26365,Entire home/apt,97,2,84,2024-06-13,0.60,1,182,11,
851013,Very Nice Room near the Dome of Florence,4443797,Michele,,Centro Storico,43.77335,11.25991,Private room,43,2,57,2024-06-06,0.62,3,147,20,
857987,B&B Lorenzo de' Medici * standard triple room *,2690055,Carmine,,Centro Storico,43.77604,11.25313,Private room,337,1,133,2024-05-24,0.97,6,147,1,
859292,Cozy Hideaway in the City Center,4498725,Susanne,,Centro Storico,43.77069091796875,11.250544548034668,Entire home/apt,124,2,88,2024-06-16,0.64,1,268,19,
862287,Lovely flat in Florence,4415069,Alessandro,,Rifredi,43.79512,11.16823,Entire home/apt,70,3,32,2014-09-25,0.23,1,172,0,
862480,Pandolfini Street 1b near SANTA CROCE,4156491,Apartments Florence,,Centro Storico,43.77089,11.261,Entire home/apt,250,3,7,2017-08-19,0.05,79,82,0,048017LTN3799
863369,Cozy flat nearby historic centre,4527797,David,,Campo di Marte,43.76989,11.27657,Entire home/apt,121,3,275,2024-06-19,2.03,1,302,37,
868045,Loft in down town also for smart co/working,3358452,Modestino,,Centro Storico,43.76598,11.24532,Entire home/apt,250,2,182,2023-08-09,1.35,14,356,3,
872780,"Purple Suite, 1 bedroom, front MedicI Chapel",4605211,Mariangela,,Centro Storico,43.77482,11.25249,Entire home/apt,186,3,96,2024-06-15,0.71,12,267,28,048017LTN1633
878671,"Ponte Vecchio view to sun, Florence",4643595,Barbara,,Centro Storico,43.76838,11.25425,Entire home/apt,91,2,321,2024-05-23,2.35,1,158,41,
881322,"Blue Sky Suite, 1 bedroom, front Medici Chapel",4605211,Mariangela,,Centro Storico,43.77482,11.25249,Entire home/apt,170,3,136,2024-06-10,1.02,12,249,36,048017LTN1631
881366,"La Sinagoga Suite, wondeful apart!",4605211,Mariangela,,Centro Storico,43.77316,11.26546,Entire home/apt,466,4,48,2024-06-13,0.36,12,147,20,048017LTI7408
881829,a romantic apartment in san Niccolò,4925576,Francesca,,Centro Storico,43.7639,11.26209,Entire home/apt,100,5,138,2024-06-19,1.01,2,114,4,
883516,Cozy apt free parking next to the city center,4677306,Marialaura,,Centro Storico,43.78324635240872,11.243296469771444,Entire home/apt,153,2,129,2024-04-16,0.96,7,71,8,048017AFR2075
884196,Room with a breathtaking view!,4595874,Alessandra,,Centro Storico,43.76934,11.26008,Private room,,300,60,2018-06-27,0.46,2,5,0,
886453,"ArnolfHouse,  in the very heart of Florence",4699530,Chiara,,Centro Storico,43.76944,11.2552,Entire home/apt,320,2,122,2024-06-20,0.93,2,192,21,
887857,"At M&C, where locals live! En-suite bathroom",4708510,Marco & Cristiana,,Centro Storico,43.77467,11.24327,Private room,79,3,357,2024-06-05,2.62,2,90,46,
889153,Florence&Us - Piazza Santa Croce - Dante,783830,Niccolò,,Centro Storico,43.76927,11.26327,Entire home/apt,155,2,303,2023-12-16,2.24,2,31,2,048017LTN4446
890248,Apartment in the heart of Firenze,3456493,Alessandro,,Centro Storico,43.77175,11.25006,Entire home/apt,120,45,90,2024-02-17,0.67,1,272,2,
891034,Cozy room perfect location! en-suite bathroom,4708510,Marco & Cristiana,,Centro Storico,43.77429,11.24503,Private room,76,3,426,2024-06-08,3.25,2,91,55,
891941,Real Florence Experience (Room n°1),4301336,Viola E Luca,,Campo di Marte,43.78904,11.270809,Private room,57,3,99,2023-12-30,0.73,2,173,14,
892983,Apartment of 40 sq.m. central zone,4748917,Vanna,,Centro Storico,43.76231,11.24135,Entire home/apt,80,5,39,2016-09-25,0.28,1,176,0,
894632,A Florentine  Renaissance (Santa Croce),4762767,Fabrizio,,Centro Storico,43.76953,11.26031,Entire home/apt,140,3,61,2024-06-03,0.46,2,147,5,
901332,Attico Panoramico,4815320,Laura,,Isolotto Legnaia,43.77049,11.2343,Entire home/apt,139,3,177,2024-05-19,1.30,2,176,9,
901910,UFFIZI-PONTE VECCHIO apartment,4818396,Cristiana,,Centro Storico,43.76798,11.25907,Entire home/apt,214,3,184,2024-05-30,1.68,1,226,24,
904616,Chez Moi Firenze B&B,4839217,Cristina,,Campo di Marte,43.78565,11.27199,Private room,136,15,3,2023-06-10,0.03,3,178,0,
904695,Studio close to touristic sites,4839597,Paolo,,Centro Storico,43.77334,11.2638,Entire home/apt,70,5,213,2023-08-09,1.56,1,27,4,
909920,Modern Cool Duomo Loft in Florence,4879948,Marianna,,Centro Storico,43.77407,11.25794,Entire home/apt,350,7,57,2023-07-16,0.41,5,160,1,048017LTN11230
910167,Central historic flat in Florence,4881769,Michele,,Centro Storico,43.77309,11.26996,Entire home/apt,95,3,193,2022-08-07,1.41,1,4,0,
912119,Beautiful room in Florence,4892099,Cristina,,Gavinana Galluzzo,43.7631,11.27331,Private room,135,2,35,2023-09-26,0.29,1,336,1,048017AFR1731
917938,Modernity in Florence,4750959,Giuseppe,,Isolotto Legnaia,43.77475,11.2043,Entire home/apt,100,2,91,2024-06-18,0.67,1,150,16,048017LTN14150
920684,Bilocale a Firenze confortevole,4948590,Mauro,,Campo di Marte,43.768188,11.280609,Entire home/apt,80,5,24,2024-06-21,0.18,1,255,15,048017LTN6728
930692,Diana - In the heart of Florence,5012353,Ludovica & Family,,Centro Storico,43.77353,11.26398,Entire home/apt,200,2,76,2024-05-11,0.57,3,81,4,048017LTN2447
930864,Aunt Lena's apartment,5013377,Candida,,Centro Storico,43.7724,11.25123,Entire home/apt,150,31,16,2024-05-31,0.12,1,204,5,
931211,Just steps away from the Duomo,5015780,Chiara E Nicola,,Centro Storico,43.77295,11.25992,Entire home/apt,110,2,252,2024-06-14,1.85,1,84,46,5015780
932192,"Charming Apartment, Palazzo Valori",4672443,Pamela,,Centro Storico,43.77146788002116,11.25956705250394,Entire home/apt,208,4,108,2024-06-15,0.81,1,0,19,
932606,Grande e grazioso appartamento,5018558,Vincenzo,,Campo di Marte,43.77525,11.29704,Entire home/apt,185,2,1,2015-11-20,0.01,1,363,0,
933604,"San Lorenzo Loft, close to SMN train station",4171755,Leonardo,,Centro Storico,43.77883,11.25517,Entire home/apt,135,3,91,2024-05-26,0.68,4,163,17,CIR: 048017LTN1548
933695,"San Lorenzo Terrace, suggestiva vista del Duomo",4171755,Leonardo,,Centro Storico,43.77883,11.25517,Entire home/apt,145,1,201,2024-06-21,1.48,4,125,20,CIR: 048017LTN1460
935489,Charming flat next to S. Marco,5047190,Daniele,,Centro Storico,43.77596,11.26542,Entire home/apt,145,2,338,2024-05-29,2.52,2,211,39,
935632,David Rocco Dolce Vita Santa Croce,5047901,Maria,,Centro Storico,43.76788,11.2664,Entire home/apt,259,2,19,2019-06-15,0.14,1,177,0,
936084,"Charming house in Florence, Iris",5051663,Elisabetta,,Campo di Marte,43.78016,11.31011,Entire home/apt,103,4,38,2024-04-06,0.28,3,230,8,
936624,Appartamento Leone Piazza del Carmine,5056370,Sabrina,,Centro Storico,43.76719,11.24216,Entire home/apt,69,5,59,2023-12-11,0.43,1,173,8,
938911,Novella House Pittalis,3031300,Novella House,,Centro Storico,43.77306,11.24678,Entire home/apt,333,1,245,2024-06-07,1.78,15,26,19,
940779,Real charme near the Uffizi gallery,5084788,Simona,,Centro Storico,43.76841735839844,11.258137702941895,Entire home/apt,194,3,52,2024-06-15,0.38,2,199,26,048017LTI0066
946536,Acacia Firenze - Quercia,488317,Deanna,,Centro Storico,43.77036,11.25608,Entire home/apt,168,3,167,2024-06-17,1.25,38,126,27,048017LTN3180
948526,Venus - On the roofs of Florence,5012353,Ludovica & Family,,Centro Storico,43.77191,11.2651,Entire home/apt,189,2,330,2024-06-18,2.48,3,340,41,048017LTN2448
951207,Flat Alberti Arno River Lift and Terraces,4879948,Marianna,,Campo di Marte,43.76728,11.28376,Entire home/apt,220,10,29,2023-07-31,0.21,5,228,1,048017LTN11229
954185,A Renaissance Atmosphere ( Duomo ),4762767,Fabrizio,,Centro Storico,43.77755,11.25403,Entire home/apt,150,3,193,2024-05-27,1.41,2,277,2,
954421,Central Florence Merville House,5183390,Francesco,,Centro Storico,43.76767,11.2431,Entire home/apt,136,2,18,2024-05-28,0.14,1,63,9,048017LTN5775
955696,Ponte Vecchio - San Jacopo (Duomo),5192959,Saverio,,Centro Storico,43.76759,11.25253,Entire home/apt,207,2,256,2024-06-18,1.90,2,125,34,519259
957267,Firenze Rentals Suite Corso 12,1184644,Samuel & Paolo For Firenze Rentals®,,Centro Storico,43.7716,11.25656,Entire home/apt,794,1,458,2024-05-30,3.35,17,236,25,
959341,Loft Charming Residence in Florence,5220971,Lane,,Centro Storico,43.76617,11.24689,Entire home/apt,150,3,19,2022-10-07,0.14,1,145,0,
960939,Loft a Pontevecchio,5233183,Barbara,,Centro Storico,43.76436,11.26129,Entire home/apt,140,3,458,2024-06-19,3.57,3,262,54,048017LTN5642
964355,Vintage Studio Flat,5256763,Salvatore,,Centro Storico,43.76491,11.24544,Entire home/apt,65,2,72,2024-06-20,0.54,2,257,24,048017LTN11138
965858,CAMERA GLICINE Chez Moi  B&B,4839217,Cristina,,Campo di Marte,43.78508,11.27206,Private room,126,15,4,2024-02-18,0.07,3,145,1,
967238,Yome - Panoramic Loft - terrace Duomo view,5022924,Patrizia,,Centro Storico,43.77147,11.25768,Entire home/apt,236,2,393,2024-05-31,2.87,4,59,57,
